inventory_id,store_id,store_area,store_demand_level,product_id,product_name,category,price,demand_frequency,storage_type,current_stock,optimal_stock,reorder_point,stock_status,avg_daily_sales,total_sold_90days,num_orders_90days,stockout_incidents,days_until_stockout,last_restock_date,inventory_value
INV00003002,DS011,Vadapalani,Medium,P0102,Britannia Good Day Butter 600g,Snacks & Munchies,80,High,Ambient,5,5,3,In Stock,0.33,30,24,1,15.2,2026-02-10,400
INV00003003,DS011,Vadapalani,Medium,P0103,Britannia Marie Gold 250g,Snacks & Munchies,32,High,Ambient,3,5,3,Low Stock,0.36,32,27,2,8.3,2026-02-10,96
INV00003004,DS011,Vadapalani,Medium,P0104,Sunfeast Dark Fantasy 300g,Snacks & Munchies,110,High,Ambient,3,5,3,Low Stock,0.31,28,24,0,9.7,2026-02-12,330
INV00003005,DS011,Vadapalani,Medium,P0105,Oreo Original 300g,Snacks & Munchies,40,High,Ambient,3,5,3,Low Stock,0.24,22,18,2,12.5,2026-02-12,120
INV00003006,DS011,Vadapalani,Medium,P0106,Hide & Seek 240g,Snacks & Munchies,50,High,Ambient,3,5,3,Low Stock,0.37,33,28,0,8.1,2026-02-15,150
INV00003007,DS011,Vadapalani,Medium,P0107,Monaco Classic 200g,Snacks & Munchies,25,Medium,Ambient,5,5,3,In Stock,0.09,8,7,1,55.6,2026-02-09,125
INV00003008,DS011,Vadapalani,Medium,P0108,Parle 20-20 Cashew Cookies 400g,Snacks & Munchies,55,Medium,Ambient,3,5,3,Low Stock,0.16,14,13,2,18.8,2026-02-12,165
INV00003009,DS011,Vadapalani,Medium,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,100,High,Ambient,3,5,3,Low Stock,0.38,34,28,1,7.9,2026-02-12,300
INV00003010,DS011,Vadapalani,Medium,P0110,KitKat 4 Finger 37.3g,Snacks & Munchies,40,High,Ambient,15,18,5,In Stock,0.0,0,0,0,999.0,2026-02-13,600
INV00003011,DS011,Vadapalani,Medium,P0111,5 Star Chocolate 40g,Snacks & Munchies,25,High,Ambient,5,5,3,In Stock,0.26,23,20,0,19.2,2026-02-12,125
INV00003012,DS011,Vadapalani,Medium,P0112,Snickers 50g,Snacks & Munchies,40,High,Ambient,4,5,3,In Stock,0.38,34,28,1,10.5,2026-02-14,160
INV00003013,DS011,Vadapalani,Medium,P0113,Munch Chocolate 30g,Snacks & Munchies,20,High,Ambient,5,5,3,In Stock,0.3,27,25,1,16.7,2026-02-09,100
INV00003014,DS011,Vadapalani,Medium,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,35,High,Ambient,3,5,3,Low Stock,0.31,28,23,0,9.7,2026-02-09,105
INV00003015,DS011,Vadapalani,Medium,P0115,Act II Popcorn Butter 60g,Snacks & Munchies,50,High,Ambient,5,5,3,In Stock,0.39,35,34,0,12.8,2026-02-09,250
INV00003016,DS011,Vadapalani,Medium,P0116,Cornitos Nacho Chips 150g,Snacks & Munchies,70,Medium,Ambient,4,5,3,In Stock,0.08,7,6,0,50.0,2026-02-09,280
INV00003017,DS011,Vadapalani,Medium,P0117,Maggi Masala Noodles 70g,Breakfast & Instant Food,14,High,Ambient,2,5,3,Low Stock,0.31,28,20,0,6.5,2026-02-09,28
INV00003018,DS011,Vadapalani,Medium,P0118,Maggi Masala Noodles 280g (4pack),Breakfast & Instant Food,52,High,Ambient,3,5,3,Low Stock,0.31,28,28,1,9.7,2026-02-13,156
INV00003019,DS011,Vadapalani,Medium,P0119,Maggi Atta Noodles 320g,Breakfast & Instant Food,54,Medium,Ambient,5,5,3,In Stock,0.13,12,10,0,38.5,2026-02-12,270
INV00003020,DS011,Vadapalani,Medium,P0120,Top Ramen Curry 280g,Breakfast & Instant Food,48,Medium,Ambient,2,5,3,Low Stock,0.19,17,15,2,10.5,2026-02-12,96
INV00003021,DS011,Vadapalani,Medium,P0121,Yippee Magic Masala 240g,Breakfast & Instant Food,42,Medium,Ambient,4,5,3,In Stock,0.09,8,7,2,44.4,2026-02-13,168
INV00003022,DS011,Vadapalani,Medium,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,60,High,Ambient,5,5,3,In Stock,0.38,34,29,2,13.2,2026-02-14,300
INV00003023,DS011,Vadapalani,Medium,P0123,Knorr Chicken Soup 40g,Breakfast & Instant Food,35,High,Ambient,3,5,3,Low Stock,0.32,29,24,2,9.4,2026-02-14,105
INV00003024,DS011,Vadapalani,Medium,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,35,High,Ambient,4,5,3,In Stock,0.44,40,38,2,9.1,2026-02-12,140
INV00003025,DS011,Vadapalani,Medium,P0125,Maggi Hot Heads 73g,Breakfast & Instant Food,25,High,Ambient,3,5,3,Low Stock,0.32,29,25,0,9.4,2026-02-12,75
INV00003026,DS011,Vadapalani,Medium,P0126,Pasta Treat Penne 500g,Breakfast & Instant Food,85,High,Ambient,2,5,3,Low Stock,0.26,23,22,0,7.7,2026-02-10,170
INV00003027,DS011,Vadapalani,Medium,P0127,MTR Idli Mix 500g,Breakfast & Instant Food,75,Medium,Ambient,5,5,3,In Stock,0.07,6,6,2,71.4,2026-02-15,375
INV00003028,DS011,Vadapalani,Medium,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,75,High,Ambient,3,5,3,Low Stock,0.33,30,26,1,9.1,2026-02-09,225
INV00003029,DS011,Vadapalani,Medium,P0129,MTR Rava Idli 500g,Breakfast & Instant Food,70,Medium,Ambient,2,5,3,Low Stock,0.07,6,5,2,28.6,2026-02-10,140
INV00003030,DS011,Vadapalani,Medium,P0130,ID Fresh Idli Batter 1kg,Breakfast & Instant Food,75,Medium,Ambient,5,5,3,In Stock,0.11,10,8,0,45.5,2026-02-15,375
INV00003031,DS011,Vadapalani,Medium,P0131,ID Fresh Dosa Batter 1kg,Breakfast & Instant Food,75,Medium,Ambient,5,5,3,In Stock,0.1,9,9,2,50.0,2026-02-09,375
INV00003032,DS011,Vadapalani,Medium,P0132,Saffola Masala Oats 400g,Breakfast & Instant Food,145,High,Ambient,4,5,3,In Stock,0.24,22,18,1,16.7,2026-02-10,580
INV00003033,DS011,Vadapalani,Medium,P0133,Quaker Oats 1kg,Breakfast & Instant Food,185,High,Ambient,3,5,3,Low Stock,0.31,28,25,0,9.7,2026-02-11,555
INV00003034,DS011,Vadapalani,Medium,P0134,Kelloggs Corn Flakes 875g,Breakfast & Instant Food,340,High,Ambient,4,5,3,In Stock,0.34,31,27,2,11.8,2026-02-12,1360
INV00003035,DS011,Vadapalani,Medium,P0135,Kelloggs Chocos 375g,Breakfast & Instant Food,185,High,Ambient,5,5,3,In Stock,0.18,16,14,2,27.8,2026-02-14,925
INV00003036,DS011,Vadapalani,Medium,P0136,Nestle Ceregrow 300g,Breakfast & Instant Food,395,Medium,Ambient,5,5,3,In Stock,0.11,10,9,0,45.5,2026-02-10,1975
INV00003037,DS011,Vadapalani,Medium,P0137,MTR Vermicelli Roasted 440g,Breakfast & Instant Food,55,Medium,Ambient,2,5,3,Low Stock,0.17,15,10,2,11.8,2026-02-09,110
INV00003038,DS011,Vadapalani,Medium,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,25,High,Ambient,2,5,3,Low Stock,0.27,24,21,0,7.4,2026-02-09,50
INV00003039,DS011,Vadapalani,Medium,P0139,Haldiram Moong Dal 200g,Breakfast & Instant Food,55,High,Ambient,2,5,3,Low Stock,0.48,43,38,1,4.2,2026-02-14,110
INV00003040,DS011,Vadapalani,Medium,P0140,McCain French Fries 420g,Breakfast & Instant Food,145,High,Ambient,3,5,3,Low Stock,0.27,24,19,0,11.1,2026-02-12,435
INV00003041,DS011,Vadapalani,Medium,P0141,McCain Veggie Fingers 360g,Breakfast & Instant Food,180,High,Ambient,3,5,3,Low Stock,0.33,30,26,1,9.1,2026-02-15,540
INV00003042,DS011,Vadapalani,Medium,P0142,Aashirvaad Atta 5kg,"Atta, Rice & Dal",240,High,Ambient,3,5,3,Low Stock,0.21,19,15,0,14.3,2026-02-12,720
INV00003043,DS011,Vadapalani,Medium,P0143,Aashirvaad Atta 10kg,"Atta, Rice & Dal",475,High,Ambient,3,5,3,Low Stock,0.4,36,30,1,7.5,2026-02-11,1425
INV00003044,DS011,Vadapalani,Medium,P0144,Fortune Chakki Fresh Atta 5kg,"Atta, Rice & Dal",235,High,Ambient,5,5,3,In Stock,0.19,17,14,0,26.3,2026-02-15,1175
INV00003045,DS011,Vadapalani,Medium,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",240,High,Ambient,5,5,3,In Stock,0.16,14,14,2,31.2,2026-02-14,1200
INV00003046,DS011,Vadapalani,Medium,P0146,India Gate Basmati Rice 1kg,"Atta, Rice & Dal",190,Medium,Ambient,4,5,3,In Stock,0.14,13,12,1,28.6,2026-02-15,760
INV00003047,DS011,Vadapalani,Medium,P0147,India Gate Basmati Rice 5kg,"Atta, Rice & Dal",900,High,Ambient,4,5,3,In Stock,0.29,26,20,0,13.8,2026-02-12,3600
INV00003048,DS011,Vadapalani,Medium,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",180,High,Ambient,2,5,3,Low Stock,0.27,24,21,0,7.4,2026-02-12,360
INV00003049,DS011,Vadapalani,Medium,P0149,Fortune Biryani Special Basmati 1kg,"Atta, Rice & Dal",170,Medium,Ambient,2,5,3,Low Stock,0.07,6,6,0,28.6,2026-02-15,340
INV00003050,DS011,Vadapalani,Medium,P0150,Sona Masoori Rice 5kg,"Atta, Rice & Dal",280,High,Ambient,23,25,7,In Stock,0.0,0,0,0,999.0,2026-02-12,6440
INV00003051,DS011,Vadapalani,Medium,P0151,Ponni Boiled Rice 5kg,"Atta, Rice & Dal",250,High,Ambient,4,5,3,In Stock,0.32,29,23,0,12.5,2026-02-09,1000
INV00003052,DS011,Vadapalani,Medium,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",160,High,Ambient,4,5,3,In Stock,0.32,29,25,2,12.5,2026-02-11,640
INV00003053,DS011,Vadapalani,Medium,P0153,Tata Sampann Moong Dal 500g,"Atta, Rice & Dal",85,Medium,Ambient,2,5,3,Low Stock,0.09,8,7,2,22.2,2026-02-10,170
INV00003054,DS011,Vadapalani,Medium,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",155,High,Ambient,3,5,3,Low Stock,0.2,18,17,1,15.0,2026-02-10,465
INV00003055,DS011,Vadapalani,Medium,P0155,Tata Sampann Masoor Dal 500g,"Atta, Rice & Dal",75,High,Ambient,4,5,3,In Stock,0.22,20,19,2,18.2,2026-02-10,300
INV00003056,DS011,Vadapalani,Medium,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",90,High,Ambient,4,5,3,In Stock,0.2,18,16,2,20.0,2026-02-12,360
INV00003057,DS011,Vadapalani,Medium,P0157,Rajma 500g,"Atta, Rice & Dal",110,High,Ambient,5,5,3,In Stock,0.19,17,16,0,26.3,2026-02-15,550
INV00003058,DS011,Vadapalani,Medium,P0158,Kabuli Chana 500g,"Atta, Rice & Dal",95,High,Ambient,5,5,3,In Stock,0.34,31,27,0,14.7,2026-02-09,475
INV00003059,DS011,Vadapalani,Medium,P0159,Tata Salt 1kg,"Atta, Rice & Dal",22,Medium,Ambient,2,5,3,Low Stock,0.11,10,8,2,18.2,2026-02-15,44
INV00003060,DS011,Vadapalani,Medium,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",52,High,Ambient,3,5,3,Low Stock,0.19,17,16,2,15.8,2026-02-12,156
INV00003061,DS011,Vadapalani,Medium,P0161,Catch Salt 1kg,"Atta, Rice & Dal",20,Medium,Ambient,2,5,3,Low Stock,0.11,10,9,0,18.2,2026-02-09,40
INV00003062,DS011,Vadapalani,Medium,P0162,Sugar 1kg,"Atta, Rice & Dal",45,High,Ambient,5,5,3,In Stock,0.23,21,16,2,21.7,2026-02-14,225
INV00003063,DS011,Vadapalani,Medium,P0163,Brown Sugar 500g,"Atta, Rice & Dal",50,High,Ambient,2,5,3,Low Stock,0.21,19,15,1,9.5,2026-02-14,100
INV00003064,DS011,Vadapalani,Medium,P0164,Jaggery Powder 500g,"Atta, Rice & Dal",65,High,Ambient,11,28,8,In Stock,0.0,0,0,0,999.0,2026-02-09,715
INV00003065,DS011,Vadapalani,Medium,P0165,Rava Medium 500g,"Atta, Rice & Dal",35,High,Ambient,2,5,3,Low Stock,0.24,22,18,0,8.3,2026-02-13,70
INV00003066,DS011,Vadapalani,Medium,P0166,Poha Thick 500g,"Atta, Rice & Dal",45,High,Ambient,2,5,3,Low Stock,0.28,25,21,1,7.1,2026-02-09,90
INV00003067,DS011,Vadapalani,Medium,P0167,Sabudana 500g,"Atta, Rice & Dal",75,High,Ambient,5,5,3,In Stock,0.19,17,15,1,26.3,2026-02-14,375
INV00003068,DS011,Vadapalani,Medium,P0168,MDH Deggi Mirch 100g,"Masala, Oil & More",85,Medium,Ambient,3,5,3,Low Stock,0.11,10,10,0,27.3,2026-02-09,255
INV00003069,DS011,Vadapalani,Medium,P0169,MDH Garam Masala 100g,"Masala, Oil & More",90,High,Ambient,2,5,3,Low Stock,0.13,12,12,2,15.4,2026-02-09,180
INV00003070,DS011,Vadapalani,Medium,P0170,MDH Chana Masala 100g,"Masala, Oil & More",85,Low,Ambient,3,5,3,Low Stock,0.02,2,2,0,150.0,2026-02-15,255
INV00003071,DS011,Vadapalani,Medium,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",95,High,Ambient,2,5,3,Low Stock,0.3,27,23,1,6.7,2026-02-11,190
INV00003072,DS011,Vadapalani,Medium,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",105,Medium,Ambient,5,5,3,In Stock,0.11,10,9,2,45.5,2026-02-11,525
INV00003073,DS011,Vadapalani,Medium,P0173,Everest Coriander Powder 200g,"Masala, Oil & More",65,Medium,Ambient,3,5,3,Low Stock,0.14,13,12,0,21.4,2026-02-14,195
INV00003074,DS011,Vadapalani,Medium,P0174,Catch Cumin Powder 100g,"Masala, Oil & More",70,High,Ambient,4,5,3,In Stock,0.12,11,9,2,33.3,2026-02-14,280
INV00003075,DS011,Vadapalani,Medium,P0175,Catch Chat Masala 100g,"Masala, Oil & More",60,High,Ambient,3,5,3,Low Stock,0.22,20,17,0,13.6,2026-02-09,180
INV00003076,DS011,Vadapalani,Medium,P0176,Ching Secret Manchurian 60g,"Masala, Oil & More",65,Low,Ambient,3,5,3,Low Stock,0.03,3,3,1,100.0,2026-02-11,195
INV00003077,DS011,Vadapalani,Medium,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",20,Medium,Ambient,3,5,3,Low Stock,0.1,9,7,1,30.0,2026-02-13,60
INV00003078,DS011,Vadapalani,Medium,P0178,Kissan Fresh Tomato Ketchup 900g,"Masala, Oil & More",120,High,Ambient,4,5,3,In Stock,0.23,21,19,0,17.4,2026-02-10,480
INV00003079,DS011,Vadapalani,Medium,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",125,High,Ambient,3,5,3,Low Stock,0.24,22,19,0,12.5,2026-02-12,375
INV00003080,DS011,Vadapalani,Medium,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",140,High,Ambient,4,5,3,In Stock,0.17,15,13,2,23.5,2026-02-09,560
INV00003081,DS011,Vadapalani,Medium,P0181,Fortune Sunflower Oil 1L,"Masala, Oil & More",160,Low,Ambient,8,8,3,In Stock,0.0,0,0,0,999.0,2026-02-14,1280
INV00003082,DS011,Vadapalani,Medium,P0182,Fortune Refined Oil 5L,"Masala, Oil & More",750,Medium,Ambient,5,5,3,In Stock,0.12,11,7,2,41.7,2026-02-13,3750
INV00003083,DS011,Vadapalani,Medium,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",155,Medium,Ambient,2,5,3,Low Stock,0.1,9,8,2,20.0,2026-02-15,310
INV00003084,DS011,Vadapalani,Medium,P0184,Dhara Refined Oil 1L,"Masala, Oil & More",150,Medium,Ambient,5,5,3,In Stock,0.08,7,4,1,62.5,2026-02-12,750
INV00003085,DS011,Vadapalani,Medium,P0185,Fortune Mustard Oil 1L,"Masala, Oil & More",185,High,Ambient,5,5,3,In Stock,0.29,26,20,1,17.2,2026-02-09,925
INV00003086,DS011,Vadapalani,Medium,P0186,KS Gingelly Oil 500ml,"Masala, Oil & More",200,Medium,Ambient,2,5,3,Low Stock,0.1,9,7,1,20.0,2026-02-13,400
INV00003087,DS011,Vadapalani,Medium,P0187,Parachute Coconut Oil 500ml,"Masala, Oil & More",195,High,Ambient,3,5,3,Low Stock,0.21,19,19,1,14.3,2026-02-11,585
INV00003088,DS011,Vadapalani,Medium,P0188,Saffola Gold Oil 1L,"Masala, Oil & More",250,High,Ambient,2,5,3,Low Stock,0.14,13,11,1,14.3,2026-02-13,500
INV00003089,DS011,Vadapalani,Medium,P0189,Ghee 500ml,"Masala, Oil & More",295,Low,Ambient,3,5,3,Low Stock,0.06,5,4,0,50.0,2026-02-10,885
INV00003090,DS011,Vadapalani,Medium,P0190,Amul Pure Ghee 500ml,"Masala, Oil & More",340,Medium,Ambient,5,5,3,In Stock,0.07,6,5,2,71.4,2026-02-10,1700
INV00003091,DS011,Vadapalani,Medium,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",200,High,Ambient,2,5,3,Low Stock,0.19,17,16,1,10.5,2026-02-11,400
INV00003092,DS011,Vadapalani,Medium,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,385,Medium,Ambient,5,5,3,In Stock,0.08,7,5,2,62.5,2026-02-09,1925
INV00003093,DS011,Vadapalani,Medium,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,140,Medium,Ambient,3,5,3,Low Stock,0.08,7,5,2,37.5,2026-02-10,420
INV00003094,DS011,Vadapalani,Medium,P0194,Kissan Pineapple Jam 500g,Sauces & Spreads,135,Medium,Ambient,3,5,3,Low Stock,0.11,10,8,0,27.3,2026-02-11,405
INV00003095,DS011,Vadapalani,Medium,P0195,Mapro Mango Jam 500g,Sauces & Spreads,155,Low,Ambient,3,5,3,Low Stock,0.03,3,3,2,100.0,2026-02-09,465
INV00003096,DS011,Vadapalani,Medium,P0196,Hersheys Chocolate Syrup 623g,Sauces & Spreads,325,Medium,Ambient,3,5,3,Low Stock,0.09,8,6,0,33.3,2026-02-12,975
INV00003097,DS011,Vadapalani,Medium,P0197,Veeba Mayonnaise 250g,Sauces & Spreads,85,Low,Ambient,2,5,3,Low Stock,0.06,5,5,0,33.3,2026-02-12,170
INV00003098,DS011,Vadapalani,Medium,P0198,Funfoods Peri Peri Sauce 325g,Sauces & Spreads,130,Medium,Ambient,3,5,3,Low Stock,0.07,6,4,1,42.9,2026-02-14,390
INV00003099,DS011,Vadapalani,Medium,P0199,Veeba Sandwich Spread 275g,Sauces & Spreads,90,Medium,Ambient,2,5,3,Low Stock,0.13,12,12,1,15.4,2026-02-10,180
INV00003100,DS011,Vadapalani,Medium,P0200,Ching Red Chilli Sauce 680g,Sauces & Spreads,115,Low,Ambient,4,5,3,In Stock,0.06,5,5,1,66.7,2026-02-13,460
INV00003101,DS011,Vadapalani,Medium,P0201,Ching Green Chilli Sauce 190g,Sauces & Spreads,60,Medium,Ambient,9,10,3,In Stock,0.0,0,0,0,999.0,2026-02-13,540
INV00003102,DS011,Vadapalani,Medium,P0202,Del Monte Pasta Sauce 400g,Sauces & Spreads,145,Low,Ambient,5,5,3,In Stock,0.04,4,3,0,125.0,2026-02-11,725
INV00003103,DS011,Vadapalani,Medium,P0203,Maggi Pichkoo 90g,Sauces & Spreads,45,Medium,Ambient,4,5,3,In Stock,0.17,15,13,0,23.5,2026-02-12,180
INV00003104,DS011,Vadapalani,Medium,P0204,Tata Tea Gold 1kg,"Tea, Coffee & Health Drinks",490,High,Ambient,2,5,3,Low Stock,0.26,23,20,0,7.7,2026-02-10,980
INV00003105,DS011,Vadapalani,Medium,P0205,Tata Tea Premium 1kg,"Tea, Coffee & Health Drinks",460,Medium,Ambient,2,5,3,Low Stock,0.14,13,11,0,14.3,2026-02-11,920
INV00003106,DS011,Vadapalani,Medium,P0206,Red Label Natural Care 1kg,"Tea, Coffee & Health Drinks",440,Medium,Ambient,2,5,3,Low Stock,0.12,11,10,0,16.7,2026-02-15,880
INV00003107,DS011,Vadapalani,Medium,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",520,High,Ambient,2,5,3,Low Stock,0.31,28,23,2,6.5,2026-02-09,1040
INV00003108,DS011,Vadapalani,Medium,P0208,Society Tea 1kg,"Tea, Coffee & Health Drinks",380,High,Ambient,3,5,3,Low Stock,0.2,18,15,1,15.0,2026-02-13,1140
INV00003109,DS011,Vadapalani,Medium,P0209,Nescafe Classic 50g,"Tea, Coffee & Health Drinks",215,High,Ambient,4,5,3,In Stock,0.32,29,25,2,12.5,2026-02-14,860
INV00003110,DS011,Vadapalani,Medium,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",175,High,Ambient,2,5,3,Low Stock,0.3,27,22,2,6.7,2026-02-11,350
INV00003111,DS011,Vadapalani,Medium,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",145,High,Ambient,4,5,3,In Stock,0.29,26,21,0,13.8,2026-02-15,580
INV00003112,DS011,Vadapalani,Medium,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",345,High,Ambient,5,5,3,In Stock,0.29,26,23,2,17.2,2026-02-12,1725
INV00003113,DS011,Vadapalani,Medium,P0213,Horlicks Classic Malt 500g,"Tea, Coffee & Health Drinks",285,Medium,Ambient,5,5,3,In Stock,0.12,11,10,2,41.7,2026-02-15,1425
INV00003114,DS011,Vadapalani,Medium,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",265,High,Ambient,3,5,3,Low Stock,0.31,28,21,2,9.7,2026-02-11,795
INV00003115,DS011,Vadapalani,Medium,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",360,Medium,Ambient,4,5,3,In Stock,0.08,7,7,1,50.0,2026-02-12,1440
INV00003116,DS011,Vadapalani,Medium,P0216,Bournvita 500g,"Tea, Coffee & Health Drinks",250,High,Ambient,2,5,3,Low Stock,0.49,44,34,0,4.1,2026-02-14,500
INV00003117,DS011,Vadapalani,Medium,P0217,Milo 400g,"Tea, Coffee & Health Drinks",245,Medium,Ambient,2,5,3,Low Stock,0.14,13,11,0,14.3,2026-02-10,490
INV00003118,DS011,Vadapalani,Medium,P0218,Proteinex Powder 250g,"Tea, Coffee & Health Drinks",285,High,Ambient,3,5,3,Low Stock,0.2,18,18,1,15.0,2026-02-09,855
INV00003119,DS011,Vadapalani,Medium,P0219,Green Tea 100 Bags,"Tea, Coffee & Health Drinks",350,High,Ambient,2,5,3,Low Stock,0.28,25,22,1,7.1,2026-02-14,700
INV00003120,DS011,Vadapalani,Medium,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",125,High,Ambient,3,5,3,Low Stock,0.22,20,17,1,13.6,2026-02-10,375
INV00003121,DS011,Vadapalani,Medium,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,95,High,Ambient,3,5,3,Low Stock,0.18,16,14,1,16.7,2026-02-14,285
INV00003122,DS011,Vadapalani,Medium,P0222,Vim Dishwash Bar 600g,Cleaning & Household,55,Medium,Ambient,4,5,3,In Stock,0.07,6,5,1,57.1,2026-02-14,220
INV00003123,DS011,Vadapalani,Medium,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,105,High,Ambient,3,5,3,Low Stock,0.28,25,21,0,10.7,2026-02-12,315
INV00003124,DS011,Vadapalani,Medium,P0224,Lizol Floor Cleaner 975ml,Cleaning & Household,185,Low,Ambient,3,5,3,Low Stock,0.04,4,4,2,75.0,2026-02-09,555
INV00003125,DS011,Vadapalani,Medium,P0225,Harpic Toilet Cleaner 1L,Cleaning & Household,165,Medium,Ambient,3,5,3,Low Stock,0.1,9,8,2,30.0,2026-02-10,495
INV00003126,DS011,Vadapalani,Medium,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,135,High,Ambient,2,5,3,Low Stock,0.26,23,20,0,7.7,2026-02-09,270
INV00003127,DS011,Vadapalani,Medium,P0227,Colin Glass Cleaner 500ml,Cleaning & Household,155,Medium,Ambient,2,5,3,Low Stock,0.13,12,10,2,15.4,2026-02-12,310
INV00003128,DS011,Vadapalani,Medium,P0228,Surf Excel Matic 2kg,Cleaning & Household,365,Low,Ambient,2,5,3,Low Stock,0.02,2,2,1,100.0,2026-02-09,730
INV00003129,DS011,Vadapalani,Medium,P0229,Ariel Matic 2kg,Cleaning & Household,395,Medium,Ambient,2,5,3,Low Stock,0.02,2,2,2,100.0,2026-02-13,790
INV00003130,DS011,Vadapalani,Medium,P0230,Tide Plus 2kg,Cleaning & Household,285,High,Ambient,3,5,3,Low Stock,0.23,21,19,1,13.0,2026-02-13,855
INV00003131,DS011,Vadapalani,Medium,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,195,Medium,Ambient,2,5,3,Low Stock,0.14,13,11,1,14.3,2026-02-15,390
INV00003132,DS011,Vadapalani,Medium,P0232,Rin Detergent Bar 250g,Cleaning & Household,35,Medium,Ambient,4,5,3,In Stock,0.06,5,5,0,66.7,2026-02-14,140
INV00003133,DS011,Vadapalani,Medium,P0233,Godrej aer Spray 240ml,Cleaning & Household,199,Low,Ambient,3,5,3,Low Stock,0.01,1,1,0,300.0,2026-02-11,597
INV00003134,DS011,Vadapalani,Medium,P0234,Good Knight Activ+ Refill 45ml,Cleaning & Household,115,High,Ambient,3,5,3,Low Stock,0.37,33,29,2,8.1,2026-02-11,345
INV00003135,DS011,Vadapalani,Medium,P0235,All Out Refill 45ml,Cleaning & Household,95,High,Ambient,16,29,8,In Stock,0.0,0,0,0,999.0,2026-02-14,1520
INV00003136,DS011,Vadapalani,Medium,P0236,Mortein Insect Spray 425ml,Cleaning & Household,225,Medium,Ambient,5,5,3,In Stock,0.08,7,6,2,62.5,2026-02-12,1125
INV00003137,DS011,Vadapalani,Medium,P0237,Hit Cockroach Killer 625ml,Cleaning & Household,245,High,Ambient,3,5,3,Low Stock,0.17,15,12,1,17.6,2026-02-13,735
INV00003138,DS011,Vadapalani,Medium,P0238,Scotch Brite Scrub Pad 3pc,Cleaning & Household,75,High,Ambient,2,5,3,Low Stock,0.33,30,25,1,6.1,2026-02-13,150
INV00003139,DS011,Vadapalani,Medium,P0239,Savlon Handwash 750ml,Cleaning & Household,135,High,Ambient,2,5,3,Low Stock,0.2,18,16,1,10.0,2026-02-14,270
INV00003140,DS011,Vadapalani,Medium,P0240,Dettol Handwash 750ml,Cleaning & Household,155,Low,Ambient,2,5,3,Low Stock,0.04,4,3,0,50.0,2026-02-15,310
INV00003141,DS011,Vadapalani,Medium,P0241,Origami Tissues 100 Pulls,Cleaning & Household,45,Medium,Ambient,2,5,3,Low Stock,0.09,8,8,0,22.2,2026-02-12,90
INV00003142,DS011,Vadapalani,Medium,P0242,Dettol Soap 125g (4 pack),Personal Care,145,High,Ambient,3,5,3,Low Stock,0.27,24,22,1,11.1,2026-02-14,435
INV00003143,DS011,Vadapalani,Medium,P0243,Lifebuoy Soap 125g (4 pack),Personal Care,115,High,Ambient,2,5,3,Low Stock,0.17,15,14,1,11.8,2026-02-13,230
INV00003144,DS011,Vadapalani,Medium,P0244,Dove Soap 125g (3 pack),Personal Care,180,Medium,Ambient,4,5,3,In Stock,0.07,6,5,0,57.1,2026-02-10,720
INV00003145,DS011,Vadapalani,Medium,P0245,Pears Soap 125g (3 pack),Personal Care,150,High,Ambient,10,18,5,In Stock,0.0,0,0,0,999.0,2026-02-14,1500
